productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extAttack3,extResistance
218626,Pokemon TCG: Battle Academy,Pokemon TCG Battle Academy,https://tcgplayer-cdn.tcgplayer.com/product/218626_200w.jpg,3,2686,https://cpt.tcgcsv.com/xsM2,2020-07-30T13:14:32.6,1,"Join the Pokémon Trainers at the Battle Academy! Prepare for a Pokémon battle with the ready-to-play Pokémon Trading Card Game Battle Academy! The Battle Academy includes everything two players need to play, with guides to the decks so your first game is easy to follow.
<br><br>You can choose Charizard or Pikachu to lead your team in a heads-up battle against another Trainer. Then, switch up the decks to play Mewtwo against Charizard or Pikachu, and lead a different team of Pokémon into the arena! With a little strategy and a little luck, you can battle with the best!
<br><br>
The Pokémon TCG Battle Academy includes:
<br>• 3 complete Pokémon TCG decks (60 cards each)
<br>• Each deck includes a powerful special Pokémon: Charizard GX, Raichu GX, or Mewtwo GX
<br>• 2 tutorial guides to play right away
<br>• 1 two-player game board
<br>• 3 deck boxes to keep the cards organized
<br>• 1 rulebook
<br>• 1 large metallic coin
<br>• 1 set of damage counters
219170,Zebstrika - 45/181 (#23 Pikachu Stamped),Zebstrika 45 181 23 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219170_200w.jpg,3,2686,https://cpt.tcgcsv.com/qHM2,2022-09-20T15:26:54.22,1,,,0.1,0.26,1.0,0.26,,Normal,045/181,Promo,Lightning,120,Stage 1,"[1L] Raid (30+)
<br>If this Pokémon evolved from Blitzle during this turn, this attack does 90 more damage.",[1LL] Mach Bolt (100),Fx2,1,,M-20
219171,Mewtwo GX - 31/68 (Mewtwo Stamped),Mewtwo GX 31 68 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219171_200w.jpg,3,2686,https://cpt.tcgcsv.com/rHM2,2022-09-20T14:54:54.603,1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",,4.28,6.53,19.99,6.55,,Holofoil,031/068,Promo,Psychic,180,Basic,[1PP] Super Psy Bolt (110),"<span style=""color:Teal""><strong>[1PP] Psycrush GX (120)</strong>
<br>Discard all Energy from your opponent's Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,2,,
219172,Espeon - 89/214 (Mewtwo Stamped),Espeon 89 214 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219172_200w.jpg,3,2686,https://cpt.tcgcsv.com/sHM2,2024-08-12T02:54:14.197,1,,,0.65,1.1,4.99,1.18,,Normal,089/214,Promo,Psychic,90,Stage 1,"[1] Allure
<br>Draw 3 cards.","[P] Energy Crush (20+)
<br>This attack does 20 more damage times the amount of Energy attached to all of your opponent’s Pokémon.",Px2,1,,
219174,Eevee - 49/68 (Mewtwo Stamped),Eevee 49 68 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219174_200w.jpg,3,2686,https://cpt.tcgcsv.com/vHM2,2022-09-19T17:51:56.087,1,,,0.2,0.67,4.99,0.72,,Normal,049/068,Promo,Colorless,60,Basic,[1] Gnaw (20),,Fx2,1,,
219175,Toxapex - 97/236 (Mewtwo Stamped),Toxapex 97 236 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219175_200w.jpg,3,2686,https://cpt.tcgcsv.com/wHM2,2022-09-20T15:24:17.863,1,,,0.05,0.24,1.43,0.21,,Normal,097/236,Promo,Psychic,110,Stage 1,[PP] Spike Shot (70),,Px2,2,,
219176,Mareanie - 105/214 (Mewtwo Stamped),Mareanie 105 214 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219176_200w.jpg,3,2686,https://cpt.tcgcsv.com/xHM2,2022-09-20T14:50:23.22,1,,,0.03,0.21,1.49,0.21,,Normal,105/214,Promo,Psychic,60,Basic,[1] Peck (10),"[1P] Pin Missile (10x)
<br>Flip 4 coins. This attack does 10 damage for each heads.",Px2,1,,
219177,Mew - 32/68 (Mewtwo Stamped),Mew 32 68 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219177_200w.jpg,3,2686,https://cpt.tcgcsv.com/zHM2,2022-09-20T14:53:46.443,1,,,1.95,2.54,5.0,2.33,,Normal,032/068,Promo,Psychic,80,Basic,[PP] Psyshot (50),,Px2,1,,
219179,Mesprit - 84/236 (Mewtwo Stamped),Mesprit 84 236 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219179_200w.jpg,3,2686,https://cpt.tcgcsv.com/CHM2,2022-09-20T14:51:48.463,1,,,0.19,0.25,1.49,0.24,,Normal,084/236,Promo,Psychic,60,Basic,"[P] First Contact
<br>Search your deck for up to 3 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.",[P] Mumble (20),Px2,1,,
219180,Cresselia - 87/236 (Mewtwo Stamped),Cresselia 87 236 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219180_200w.jpg,3,2686,https://cpt.tcgcsv.com/DHM2,2022-09-19T17:45:29.933,1,,,0.1,0.23,1.49,0.22,,Normal,087/236,Promo,Psychic,130,Basic,"[2P] Aurora Gain (60)
<br>Heal 30 damage from this Pokémon.","[2PP] Luminous Blade (130)
<br>Discard a Psychic Energy from this Pokémon.",Px2,2,,
219182,Snorlax - 50/68 (Mewtwo Stamped),Snorlax 50 68 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219182_200w.jpg,3,2686,https://cpt.tcgcsv.com/GHM2,2022-09-20T15:18:00.69,1,,,1.14,5.1,9.99,4.54,,Normal,050/068,Promo,Colorless,150,Basic,[4] Incredible Snore (100),,Fx2,3,,
219183,Bug Catcher - 189/236 (Mewtwo Stamped),Bug Catcher 189 236 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219183_200w.jpg,3,2686,https://cpt.tcgcsv.com/HHM2,2022-09-19T17:31:42.767,1,"Draw 2 cards. Flip a coin. If heads, draw 2 more cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.02,0.15,1.49,0.1,,Normal,189/236,Promo,Supporter,,,,,,,,
219184,Cynthia - 119/156 (Mewtwo Stamped),Cynthia 119 156 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219184_200w.jpg,3,2686,https://cpt.tcgcsv.com/JHM2,2025-12-09T16:43:15.913,1,"Shuffle your hand into your deck. Then, draw 6 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.12,0.39,3.0,0.35,,Normal,119/156,Promo,Supporter,,,,,,,,
219185,Great Ball - 119/149 (Mewtwo Stamped),Great Ball 119 149 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219185_200w.jpg,3,2686,https://cpt.tcgcsv.com/KHM2,2022-09-19T18:12:07.26,1,Look at the top 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.02,0.2,1.49,0.14,,Normal,119/149,Promo,Item,,,,,,,,
219186,Hau - 120/149 (Mewtwo Stamped),Hau 120 149 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219186_200w.jpg,3,2686,https://cpt.tcgcsv.com/LHM2,2022-09-19T18:18:05.067,1,Draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,0.01,0.24,1.49,0.13,,Normal,120/149,Promo,Supporter,,,,,,,,
219187,Pokemon Catcher - 126/149 (Mewtwo Stamped),Pokemon Catcher 126 149 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219187_200w.jpg,3,2686,https://cpt.tcgcsv.com/MHM2,2022-09-20T15:04:01.37,1,"Flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with their Active Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",,0.05,0.21,1.49,0.12,,Normal,126/149,Promo,Item,,,,,,,,
219188,Potion - 127/149 (Mewtwo Stamped),Potion 127 149 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219188_200w.jpg,3,2686,https://cpt.tcgcsv.com/NHM2,2022-09-20T15:09:47.93,1,Heal 30 damage from 1 of your Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.01,0.19,1.49,0.08,,Normal,127/149,Promo,Item,,,,,,,,
219189,Switch - 132/149 (Mewtwo Stamped),Switch 132 149 Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219189_200w.jpg,3,2686,https://cpt.tcgcsv.com/PHM2,2022-09-20T15:21:32.203,1,Switch your Active Pokémon with 1 of your Benched Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.04,0.2,1.49,0.09,,Normal,132/149,Promo,Item,,,,,,,,
219192,Psychic Energy (Mewtwo Stamped),Psychic Energy Mewtwo Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219192_200w.jpg,3,2686,https://cpt.tcgcsv.com/SHM2,2022-09-20T15:10:14.463,1,,,0.07,0.19,1.49,0.16,,Normal,,Promo,Basic Psychic Energy,,,,,,,,
220079,Hau - 120/149 (#13 Pikachu Stamped),Hau 120 149 13 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/220079_200w.jpg,3,2686,https://cpt.tcgcsv.com/C2N2,2022-09-19T18:13:12.197,1,Draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,0.05,0.25,1.49,0.18,,Normal,120/149,Promo,Supporter,,,,,,,,
220080,Hau - 120/149 (#33 Pikachu Stamped),Hau 120 149 33 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/220080_200w.jpg,3,2686,https://cpt.tcgcsv.com/D2N2,2022-09-19T18:14:23.217,1,Draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,0.03,0.2,1.49,0.07,,Normal,120/149,Promo,Supporter,,,,,,,,
220081,Hau - 120/149 (#42 Pikachu Stamped),Hau 120 149 42 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/220081_200w.jpg,3,2686,https://cpt.tcgcsv.com/F2N2,2022-09-19T18:17:00.02,1,Draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,0.03,0.2,1.51,0.1,,Normal,120/149,Promo,Supporter,,,,,,,,
220082,Hau - 120/149 (#54 Pikachu Stamped),Hau 120 149 54 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/220082_200w.jpg,3,2686,https://cpt.tcgcsv.com/G2N2,2022-09-19T18:17:33.19,1,Draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.,,0.02,0.2,1.49,0.06,,Normal,120/149,Promo,Supporter,,,,,,,,
251484,Code Card - Battle Academy Box,Code Card Battle Academy Box,https://tcgplayer-cdn.tcgplayer.com/product/251484_200w.jpg,3,2686,https://cpt.tcgcsv.com/JC03,2022-07-20T19:14:43.84,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.1,0.97,1.99,,,Normal,,Code Card,,,,,,,,,
557054,Jacq - Armarouge 49,Jacq Armarouge 49,https://tcgplayer-cdn.tcgplayer.com/product/557054_200w.jpg,3,2686,https://cpt.tcgcsv.com/6Rs6,2024-06-25T20:17:24.92,1,"Search your deck for up to 2 Evolution Pokemon cards, reveal them, and put them in your hand. Then, shuffle your deck.
<br>
You may play only 1 Supporter card during your turn.",,0.3,0.38,6.55,0.38,,Normal,175/198,Uncommon,Supporter,,,,,,,,
