productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
274453,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/274453_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Pc3,2026-02-16T18:22:52.28,1,"<strong>Ability — Vitality Spring</strong>
<br>Once during your turn, you may search your deck for up to 6 Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. If you use this Ability, your turn ends.",,0.5,0.99,10.0,0.92,,Holofoil,Holo Rare,017/078,Water,170,Stage 2,"[3] Hydro Pump (90+)
<br>This attack does 30 more damage for each W Energy attached to this Pokémon.",,Lx2,None,3
274457,Wimpod,Wimpod,https://tcgplayer-cdn.tcgplayer.com/product/274457_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pc3,2022-07-01T04:03:10.78,1,"<strong>Ability — Punk Out</strong>
<br>If your opponent has any Pokémon V in play, this Pokémon has no Retreat Cost.",,0.01,0.13,20.0,0.13,0.02,Normal,Common,025/078,Water,70,Basic,[W] Gnaw (10),,Lx2,None,3
274457,Wimpod,Wimpod,https://tcgplayer-cdn.tcgplayer.com/product/274457_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pc3,2022-07-01T04:03:10.78,1,"<strong>Ability — Punk Out</strong>
<br>If your opponent has any Pokémon V in play, this Pokémon has no Retreat Cost.",,0.04,0.25,2.59,0.22,,Reverse Holofoil,Common,025/078,Water,70,Basic,[W] Gnaw (10),,Lx2,None,3
274459,Golisopod,Golisopod,https://tcgplayer-cdn.tcgplayer.com/product/274459_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPc3,2025-11-12T17:20:12.543,1,,,0.09,0.26,4.97,0.26,,Reverse Holofoil,Holo Rare,026/078,Water,130,Stage 1,"[W] First Impression (20+)
<br>If this Pokémon moved from your Bench to the Active Spot this turn, this attack does 90 more damage.",[2W] Slash (100),Lx2,None,2
274459,Golisopod,Golisopod,https://tcgplayer-cdn.tcgplayer.com/product/274459_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPc3,2025-11-12T17:20:12.543,1,,,0.04,0.2,3.97,0.18,0.13,Holofoil,Holo Rare,026/078,Water,130,Stage 1,"[W] First Impression (20+)
<br>If this Pokémon moved from your Bench to the Active Spot this turn, this attack does 90 more damage.",[2W] Slash (100),Lx2,None,2
274461,Pikachu (28),Pikachu 28,https://tcgplayer-cdn.tcgplayer.com/product/274461_200w.jpg,3,3064,https://cpt.tcgcsv.com/fPc3,2025-11-12T17:26:16.59,1,,,0.3,1.01,12.97,1.01,,Reverse Holofoil,Holo Rare,028/078,Lightning,70,Basic,"[1LL] Wild Charge (90)
<br>This Pokémon also does 30 damage to itself.",,Fx2,None,1
274461,Pikachu (28),Pikachu 28,https://tcgplayer-cdn.tcgplayer.com/product/274461_200w.jpg,3,3064,https://cpt.tcgcsv.com/fPc3,2025-11-12T17:26:16.59,1,,,0.3,0.89,15.0,0.87,,Holofoil,Holo Rare,028/078,Lightning,70,Basic,"[1LL] Wild Charge (90)
<br>This Pokémon also does 30 damage to itself.",,Fx2,None,1
274465,Radiant Venusaur,Radiant Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/274465_200w.jpg,3,3064,https://cpt.tcgcsv.com/kPc3,2026-03-06T16:42:34.607,1,"<strong>Ability — Sunny Bloom</strong>
<br>Once at the end of your turn <em>(after your attack)</em>, you may use this Ability. Draw cards until you have 4 cards in your hand.",,3.01,7.81,500.0,6.79,9.82,Holofoil,Radiant Rare,004/078,Grass,150,Basic,"[1GG] Pollen Hazard (90)
<br>Your opponent's Active Pokémon is now Burned, Confused, and Poisoned.",,Rx2,None,3
274467,Radiant Charizard,Radiant Charizard,https://tcgplayer-cdn.tcgplayer.com/product/274467_200w.jpg,3,3064,https://cpt.tcgcsv.com/mPc3,2026-02-17T17:54:17.433,1,"<strong>Ability — Excited Heart</strong>
<br>This Pokémon's attacks cost C less for each Prize card your opponent has taken.",,13.5,20.0,2000.0,19.11,26.31,Holofoil,Radiant Rare,011/078,Fire,160,Basic,"[4R] Combustion Blast (250)
<br>During your next turn, this Pokémon can't use Combustion Blast.",,Wx2,None,3
274468,Radiant Blastoise,Radiant Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/274468_200w.jpg,3,3064,https://cpt.tcgcsv.com/nPc3,2026-02-17T17:54:11.743,1,"<strong>Ability — Pump Shot</strong>
<br>You must discard a W Energy card from your hand in order to use this Ability. Once during your turn, you may put 2 damage counters on 1 of your opponent's Benched Pokémon.",,6.57,9.97,100.0,9.46,14.85,Holofoil,Radiant Rare,018/078,Water,150,Basic,"[1WW] Torrential Cannon (170)
<br>During your next turn, this Pokémon can't use Torrential Cannon.",,Lx2,None,2
274470,Mewtwo V (Alternate Full Art),Mewtwo V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/274470_200w.jpg,3,3064,https://cpt.tcgcsv.com/qPc3,2026-02-17T17:54:00.38,1,,,45.0,60.21,150.0,49.8,41.84,Holofoil,Ultra Rare,072/078,Psychic,220,Basic,[1P] Super Psy Bolt (50),"[1PP] Transfer Break (160)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Dx2,F-30,2
275825,Pokemon GO Pin Collection [Bulbasaur],Pokemon GO Pin Collection Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/275825_200w.jpg,3,3064,https://cpt.tcgcsv.com/wld3,2022-09-02T04:03:07.71,1,"Celebrate your journey as a Pokémon Trainer, and get ready for brand-new adventures with Bulbasaur! The Kanto region’s first partner Pokémon is here as a playable promo card and gleaming enamel pin, along with booster packs from the Pokémon GO expansion so you can discover even more Pokémon friends!
<br>This product contains:
<br>• 1 foil promo card featuring Bulbasaur
<br>• A collector’s pin featuring Bulbasaur
<br>• 3 Pokémon TCG: Pokémon GO booster packs
<br>• A code card for Pokémon TCG Live",0820650850813,38.99,45.33,99.99,35.44,,Normal,,,,,,,,,,
275826,Pokemon GO Pin Collection [Charmander],Pokemon GO Pin Collection Charmander,https://tcgplayer-cdn.tcgplayer.com/product/275826_200w.jpg,3,3064,https://cpt.tcgcsv.com/xld3,2022-09-02T04:03:07.71,1,"Celebrate your journey as a Pokémon Trainer, and get ready for brand-new adventures with Charmander! The Kanto region’s first partner Pokémon is here as a playable promo card and gleaming enamel pin, along with booster packs from the Pokémon GO expansion so you can discover even more Pokémon friends!
<br>This product contains:
<br>• 1 foil promo card featuring Charmander
<br>• A collector’s pin featuring Charmander
<br>• 3 Pokémon TCG: Pokémon GO booster packs
<br>• A code card for Pokémon TCG Live",0820650850813,39.5,49.65,109.99,37.13,,Normal,,,,,,,,,,
275827,Pokemon GO Pin Collection [Squirtle],Pokemon GO Pin Collection Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/275827_200w.jpg,3,3064,https://cpt.tcgcsv.com/zld3,2022-09-02T04:03:07.71,1,"Celebrate your journey as a Pokémon Trainer, and get ready for brand-new adventures with Squirtle! The Kanto region’s first partner Pokémon is here as a playable promo card and gleaming enamel pin, along with booster packs from the Pokémon GO expansion so you can discover even more Pokémon friends!
<br>This product contains:
<br>• 1 foil promo card featuring Squirtle
<br>• A collector’s pin featuring Squirtle
<br>• 3 Pokémon TCG: Pokémon GO booster packs
<br>• A code card for Pokémon TCG Live",0820650850813,41.99,48.48,99.99,42.97,,Normal,,,,,,,,,,
275831,Code Card - Pokemon GO Pin Collection [Bulbasaur],Code Card Pokemon GO Pin Collection Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/275831_200w.jpg,3,3064,https://cpt.tcgcsv.com/Fld3,2022-09-02T04:03:07.71,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.03,0.13,2.99,0.13,,Normal,Code Card,,,,,,,,,
275832,Code Card - Pokemon GO Pin Collection [Charmander],Code Card Pokemon GO Pin Collection Charmander,https://tcgplayer-cdn.tcgplayer.com/product/275832_200w.jpg,3,3064,https://cpt.tcgcsv.com/Gld3,2022-09-02T04:03:07.71,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.02,0.15,3.99,0.14,,Normal,Code Card,,,,,,,,,
275833,Code Card - Pokemon GO Pin Collection [Squirtle],Code Card Pokemon GO Pin Collection Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/275833_200w.jpg,3,3064,https://cpt.tcgcsv.com/Hld3,2022-09-02T04:03:07.71,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.04,0.16,2.99,0.16,,Normal,Code Card,,,,,,,,,
275842,Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],Pokemon GO Premier Deck Holder Collection Dragonite VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/275842_200w.jpg,3,3064,https://cpt.tcgcsv.com/Sld3,2022-09-30T04:03:16.653,1,"An epic Raid Battle brings mighty rewards: a powerful Dragonite VSTAR for your collection and
a Premier Ball holder for your favorite deck! With a VSTAR Power that shares loads of Energy
with your Pokémon, Dragonite VSTAR soars to strategic heights, and you’ll receive it along with
Dragonite V in this special collection featuring the Pokémon TCG: Pokémon GO expansion. To top
it off, the sturdy Premier Ball case holds a fully sleeved deck of cards for an ultimate statement
of Pokémon Trainer style!
<br>The Pokémon TCG: Pokémon GO Premier Deck Holder Collection contains:
<br>• 1 etched foil promo card featuring Dragonite VSTAR
<br>• 1 foil promo card featuring Dragonite V
<br>• 1 deck holder shaped like a Premier Ball
<br>• 9 Pokémon GO booster packs
<br>• A code card for Pokémon TCG Live",0820650870798,69.99,80.0,380.0,78.12,,Normal,,,,,,,,,,
275845,Pokemon GO Pin Collection [Set of 3],Pokemon GO Pin Collection Set of 3,https://tcgplayer-cdn.tcgplayer.com/product/275845_200w.jpg,3,3064,https://cpt.tcgcsv.com/Wld3,2022-09-02T04:03:07.71,1,"This contains one of each style from the pin collection.
<br>• Pokémon GO Pin Collection [Bulbasaur]
<br>• Pokémon GO Pin Collection [Charmander]
<br>• Pokémon GO Pin Collection [Squirtle]",0820650850813,119.99,126.9,479.0,101.85,,Normal,,,,,,,,,,
276943,Alolan Exeggutor V,Alolan Exeggutor V,https://tcgplayer-cdn.tcgplayer.com/product/276943_200w.jpg,3,3064,https://cpt.tcgcsv.com/TNd3,2026-02-04T02:06:27.92,1,,,0.2,0.99,5.95,0.72,0.64,Holofoil,Ultra Rare,005/078,Grass,240,Basic,"[G] Growing Tall
<br>Flip a coin. If heads, search your deck for up to 5 G Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.","[3] Head Swing
<br>This attack does 30 damage to 1 of your opponent's Pokémon for each G Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Rx2,None,3
276944,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/276944_200w.jpg,3,3064,https://cpt.tcgcsv.com/VNd3,2025-10-31T18:11:32.177,1,,,0.01,0.15,6.05,0.11,,Normal,Common,006/078,Grass,60,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.",,Rx2,None,1
276944,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/276944_200w.jpg,3,3064,https://cpt.tcgcsv.com/VNd3,2025-10-31T18:11:32.177,1,,,0.1,0.33,7.0,0.32,0.16,Reverse Holofoil,Common,006/078,Grass,60,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.",,Rx2,None,1
276945,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/276945_200w.jpg,3,3064,https://cpt.tcgcsv.com/WNd3,2022-07-01T04:03:10.78,1,,,0.01,0.11,2.28,0.1,,Normal,Uncommon,007/078,Grass,110,Stage 1,"[1] Poison String-Up (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed and Poisoned.",[1G] Absorb (50),Rx2,None,1
276945,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/276945_200w.jpg,3,3064,https://cpt.tcgcsv.com/WNd3,2022-07-01T04:03:10.78,1,,,0.05,0.25,2.0,0.22,,Reverse Holofoil,Uncommon,007/078,Grass,110,Stage 1,"[1] Poison String-Up (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed and Poisoned.",[1G] Absorb (50),Rx2,None,1
276946,Pikachu (27),Pikachu 27,https://tcgplayer-cdn.tcgplayer.com/product/276946_200w.jpg,3,3064,https://cpt.tcgcsv.com/XNd3,2025-11-12T17:25:16.137,1,,,0.02,0.24,19.5,0.23,0.13,Normal,Common,027/078,Lightning,60,Basic,"[2L] Buddy Bolt (30+)
<br>If you played a Supporter card from your hand during this turn, this attack does 30 more damage.",,Fx2,None,1
276946,Pikachu (27),Pikachu 27,https://tcgplayer-cdn.tcgplayer.com/product/276946_200w.jpg,3,3064,https://cpt.tcgcsv.com/XNd3,2025-11-12T17:25:16.137,1,,,0.09,0.4,3.0,0.38,,Reverse Holofoil,Common,027/078,Lightning,60,Basic,"[2L] Buddy Bolt (30+)
<br>If you played a Supporter card from your hand during this turn, this attack does 30 more damage.",,Fx2,None,1
276947,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/276947_200w.jpg,3,3064,https://cpt.tcgcsv.com/ZNd3,2025-10-31T18:11:33.007,1,,,0.01,0.13,2.0,0.1,0.04,Normal,Common,013/078,Fire,80,Basic,[1R] Tackle (20),"[1RR] Stomp (50+)
<br>Flip a coin. If heads, this attack does 50 more damage.",Wx2,None,3
276947,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/276947_200w.jpg,3,3064,https://cpt.tcgcsv.com/ZNd3,2025-10-31T18:11:33.007,1,,,0.09,0.25,2.0,0.22,,Reverse Holofoil,Common,013/078,Fire,80,Basic,[1R] Tackle (20),"[1RR] Stomp (50+)
<br>Flip a coin. If heads, this attack does 50 more damage.",Wx2,None,3
276948,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/276948_200w.jpg,3,3064,https://cpt.tcgcsv.com/-Nd3,2022-07-01T04:03:10.78,1,,,0.05,0.25,2.37,0.24,,Reverse Holofoil,Uncommon,014/078,Fire,140,Stage 1,"[1R] Split Bomb
<br>This attack does 50 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[1RR] Heat Blast (120),Wx2,None,4
276948,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/276948_200w.jpg,3,3064,https://cpt.tcgcsv.com/-Nd3,2022-07-01T04:03:10.78,1,,,0.01,0.14,22.0,0.13,,Normal,Uncommon,014/078,Fire,140,Stage 1,"[1R] Split Bomb
<br>This attack does 50 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[1RR] Heat Blast (120),Wx2,None,4
276949,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/276949_200w.jpg,3,3064,https://cpt.tcgcsv.com/_Nd3,2025-11-12T17:27:26.39,1,,,0.15,0.34,2.0,0.32,0.15,Reverse Holofoil,Common,019/078,Water,70,Basic,"[1] Hold Still
<br>Heal 30 damage from this Pokémon.","[W] Ideal Fishing Day
<br>Put an Item card from your discard pile into your hand.",Lx2,None,2
276949,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/276949_200w.jpg,3,3064,https://cpt.tcgcsv.com/_Nd3,2025-11-12T17:27:26.39,1,,,0.01,0.17,2.23,0.17,0.04,Normal,Common,019/078,Water,70,Basic,"[1] Hold Still
<br>Heal 30 damage from this Pokémon.","[W] Ideal Fishing Day
<br>Put an Item card from your discard pile into your hand.",Lx2,None,2
276950,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/276950_200w.jpg,3,3064,https://cpt.tcgcsv.com/0Pd3,2025-10-31T18:11:32.603,1,,,0.05,0.39,1.49,0.42,,Reverse Holofoil,Uncommon,020/078,Water,120,Stage 1,"[1] Tumbling Tackle (20)
<br>Both Active Pokémon are now Asleep.","[2] Twilight Inspiration
<br>You can use this attack only if your opponent has exactly 1 Prize card remaining. Take 2 Prize cards.",Lx2,None,3
276950,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/276950_200w.jpg,3,3064,https://cpt.tcgcsv.com/0Pd3,2025-10-31T18:11:32.603,1,,,0.01,0.19,2.23,0.17,,Normal,Uncommon,020/078,Water,120,Stage 1,"[1] Tumbling Tackle (20)
<br>Both Active Pokémon are now Asleep.","[2] Twilight Inspiration
<br>You can use this attack only if your opponent has exactly 1 Prize card remaining. Take 2 Prize cards.",Lx2,None,3
276951,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/276951_200w.jpg,3,3064,https://cpt.tcgcsv.com/2Pd3,2025-11-12T17:22:02.713,1,,,0.06,0.26,4.71,0.22,0.1,Reverse Holofoil,Common,021/078,Water,30,Basic,"[1] Lively Grouping
<br>Search your deck for any number of Magikarp, reveal them, and put them into your hand. Then, shuffle your deck.","[2] Raging Fin (10+)
<br>This attack does 30 more damage for each Magikarp and Gyarados in your discard pile.",Lx2,None,1
276951,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/276951_200w.jpg,3,3064,https://cpt.tcgcsv.com/2Pd3,2025-11-12T17:22:02.713,1,,,0.01,0.18,2.28,0.17,,Normal,Common,021/078,Water,30,Basic,"[1] Lively Grouping
<br>Search your deck for any number of Magikarp, reveal them, and put them into your hand. Then, shuffle your deck.","[2] Raging Fin (10+)
<br>This attack does 30 more damage for each Magikarp and Gyarados in your discard pile.",Lx2,None,1
276953,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/276953_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Pd3,2026-02-16T18:23:04.087,1,"<strong>Ability — Flare Symbol</strong>
<br>Your basic R Pokémon's attacks, except any Moltres, do 10 more damage to your opponent's Active Pokèmon <em>(before applying Weakness and Resistance).</em>",,0.19,0.36,9.97,0.34,,Reverse Holofoil,Holo Rare,012/078,Fire,120,Basic,[1RR] Fire Wing (110),,Wx2,None,3
276953,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/276953_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Pd3,2026-02-16T18:23:04.087,1,"<strong>Ability — Flare Symbol</strong>
<br>Your basic R Pokémon's attacks, except any Moltres, do 10 more damage to your opponent's Active Pokèmon <em>(before applying Weakness and Resistance).</em>",,0.1,0.3,19.5,0.3,0.25,Holofoil,Holo Rare,012/078,Fire,120,Basic,[1RR] Fire Wing (110),,Wx2,None,3
276954,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/276954_200w.jpg,3,3064,https://cpt.tcgcsv.com/6Pd3,2025-11-12T18:17:56.93,1,"<strong>Ability — Lightning Symbol</strong>
<br>Your basic L Pokémon's attacks, except any Zapdos, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.14,0.37,9.99,0.32,0.33,Holofoil,Holo Rare,029/078,Lighnting,120,Basic,[1LL] Electric Ball (110),,Fx2,None,2
276954,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/276954_200w.jpg,3,3064,https://cpt.tcgcsv.com/6Pd3,2025-11-12T18:17:56.93,1,"<strong>Ability — Lightning Symbol</strong>
<br>Your basic L Pokémon's attacks, except any Zapdos, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.19,0.61,9.97,0.62,0.51,Reverse Holofoil,Holo Rare,029/078,Lighnting,120,Basic,[1LL] Electric Ball (110),,Fx2,None,2
276955,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/276955_200w.jpg,3,3064,https://cpt.tcgcsv.com/7Pd3,2026-02-28T01:38:53.803,1,,,0.19,0.42,9.97,0.4,0.31,Reverse Holofoil,Holo Rare,022/078,Water,170,Stage 1,"[1] Wreak Havoc
<br>Flip a coin until you get tails. For each heads, discard the top 2 cards of your opponent's deck.","[2WW] Wild Splash (230)
<br>Discard the top 5 cards of your deck.",Lx2,None,3
276955,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/276955_200w.jpg,3,3064,https://cpt.tcgcsv.com/7Pd3,2026-02-28T01:38:53.803,1,,,0.1,0.34,19.5,0.32,0.25,Holofoil,Holo Rare,022/078,Water,170,Stage 1,"[1] Wreak Havoc
<br>Flip a coin until you get tails. For each heads, discard the top 2 cards of your opponent's deck.","[2WW] Wild Splash (230)
<br>Discard the top 5 cards of your deck.",Lx2,None,3
276957,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/276957_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pd3,2026-02-10T14:39:08.68,1,,,0.05,0.25,7.77,0.21,,Holofoil,Holo Rare,023/078,Water,120,Basic,"[W] Ice Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1WW] Surf (110),Lx2,None,2
276957,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/276957_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pd3,2026-02-10T14:39:08.68,1,,,0.17,0.38,9.97,0.36,0.23,Reverse Holofoil,Holo Rare,023/078,Water,120,Basic,"[W] Ice Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1WW] Surf (110),Lx2,None,2
276959,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/276959_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPd3,2025-10-31T18:11:33.52,1,"<strong>Ability — Ice Symbol</strong>
<br>Your Basic W Pokémon's attacks, except any Articuno, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.05,0.3,9.99,0.25,0.23,Holofoil,Holo Rare,024/078,Water,120,Basic,[1WW] Freezing Wind (110),,Mx2,None,2
276959,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/276959_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPd3,2025-10-31T18:11:33.52,1,"<strong>Ability — Ice Symbol</strong>
<br>Your Basic W Pokémon's attacks, except any Articuno, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.15,0.4,9.97,0.34,,Reverse Holofoil,Holo Rare,024/078,Water,120,Basic,[1WW] Freezing Wind (110),,Mx2,None,2
276960,Mewtwo V,Mewtwo V,https://tcgplayer-cdn.tcgplayer.com/product/276960_200w.jpg,3,3064,https://cpt.tcgcsv.com/dPd3,2026-02-17T07:37:29.95,1,,,3.0,4.99,100.0,4.28,,Holofoil,Ultra Rare,030/078,Psychic,220,Basic,[1P] Super Psy Bolt (50),"[1PP] Transfer Break (160)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Dx2,F-30,2
276962,Dragonite V,Dragonite V,https://tcgplayer-cdn.tcgplayer.com/product/276962_200w.jpg,3,3064,https://cpt.tcgcsv.com/gPd3,2026-02-10T14:38:10.057,1,,,2.39,3.9,99.99,3.32,2.5,Holofoil,Ultra Rare,049/078,Dragon,230,Basic,"[WL] Hyper Beam (60)
<br>Discard an Energy from your opponent's Active Pokémon.",[1WL] Buster Tail (160),None,None,2
276963,Mewtwo VSTAR,Mewtwo VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/276963_200w.jpg,3,3064,https://cpt.tcgcsv.com/hPd3,2026-02-16T22:36:54.947,1,,,4.49,6.4,2000.0,6.03,8.24,Holofoil,Ultra Rare,031/078,Psychic,280,VSTAR,"[1P] Psy Purge (90x)
<br>Discard up to 3 P Energy from your Pokémon. This does 90 damage for each card you discarded in this way.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1P] Star Raid
<br>This attack does 120 damage to each of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance. (You can't use more than 1 VSTAR Power in a game.)",Dx2,F-30,2
276964,Dragonite VSTAR,Dragonite VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/276964_200w.jpg,3,3064,https://cpt.tcgcsv.com/jPd3,2025-10-23T18:19:01.043,1,,,1.75,2.84,100.0,2.7,2.58,Holofoil,Ultra Rare,050/078,Dragon,280,VSTAR,"[2WL] Giga Impact (250)
<br>During your next turn, this Pokémon can't attack.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1] Draconic Star
<br>Look at the top 12 cards of your deck and attach any number of W or L Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",None,None,2
276965,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/276965_200w.jpg,3,3064,https://cpt.tcgcsv.com/kPd3,2025-10-31T18:11:31.797,1,,,0.11,0.33,2.0,0.33,,Reverse Holofoil,Uncommon,051/078,Colorless,130,Basic,"[1] Delicious Egg
<br>Heal 30 damage from 1 of your Benched Pokémon.",[2] Gentle Slap (30),Fx2,None,3
276965,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/276965_200w.jpg,3,3064,https://cpt.tcgcsv.com/kPd3,2025-10-31T18:11:31.797,1,,,0.01,0.15,2.0,0.15,0.04,Normal,Uncommon,051/078,Colorless,130,Basic,"[1] Delicious Egg
<br>Heal 30 damage from 1 of your Benched Pokémon.",[2] Gentle Slap (30),Fx2,None,3
276966,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/276966_200w.jpg,3,3064,https://cpt.tcgcsv.com/lPd3,2025-10-31T18:11:33.257,1,,,0.03,0.28,1.51,0.3,,Reverse Holofoil,Common,032/078,Psychic,50,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[1P] Peck (20),Dx2,F-30,1
276966,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/276966_200w.jpg,3,3064,https://cpt.tcgcsv.com/lPd3,2025-10-31T18:11:33.257,1,,,0.01,0.11,2.28,0.09,,Normal,Common,032/078,Psychic,50,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[1P] Peck (20),Dx2,F-30,1
276967,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/276967_200w.jpg,3,3064,https://cpt.tcgcsv.com/mPd3,2026-02-27T03:15:58.877,1,,,0.1,0.29,9.97,0.27,,Reverse Holofoil,Holo Rare,052/078,Colorless,200,Stage 1,"[1] Enriching Egg
<br>Heal all damage from 1 of your Benched Pokémon.",[3] Zen Headbutt (100),Fx2,None,4
