productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extRetreatCost,extAttack2,extResistance
83446,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/83446_200w.jpg,3,1374,https://cpt.tcgcsv.com/XnH,2022-11-29T16:38:34.213,1,067/110,Common,Psychic,30,Basic,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P,0.45,0.97,3.0,0.89,,Normal,,,,
83496,Alakazam,Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/83496_200w.jpg,3,1374,https://cpt.tcgcsv.com/XpH,2022-11-29T16:40:07.343,1,001/110,Holo Rare,Psychic,80,Stage 2,"[PPP] Confuse Ray (30)
<br>Flip a coin. Flip a coin. If heads, the Defending Pokémon is now Confused.",P,50.49,55.74,79.69,56.85,,Holofoil,"<strong>Pokémon Power: Damage Swap</strong> As often as you like during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon to another as long as you don't Knock Out that Pokémon. This power can't be used if Alakazam is affected by a Special Condition.",3,,
83496,Alakazam,Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/83496_200w.jpg,3,1374,https://cpt.tcgcsv.com/XpH,2022-11-29T16:40:07.343,1,001/110,Holo Rare,Psychic,80,Stage 2,"[PPP] Confuse Ray (30)
<br>Flip a coin. Flip a coin. If heads, the Defending Pokémon is now Confused.",P,229.99,500.0,501.98,237.5,,Reverse Holofoil,"<strong>Pokémon Power: Damage Swap</strong> As often as you like during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon to another as long as you don't Knock Out that Pokémon. This power can't be used if Alakazam is affected by a Special Condition.",3,,
83581,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/83581_200w.jpg,3,1374,https://cpt.tcgcsv.com/FrH,2025-11-24T21:43:14.69,1,036/110,Uncommon,Fire,100,Stage 1,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine or this attack does nothing.",W,2.32,3.38,96.95,4.08,96.95,Normal,,3,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",
83581,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/83581_200w.jpg,3,1374,https://cpt.tcgcsv.com/FrH,2025-11-24T21:43:14.69,1,036/110,Uncommon,Fire,100,Stage 1,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine or this attack does nothing.",W,104.99,152.08,160.0,184.98,,Reverse Holofoil,,3,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",
83643,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/83643_200w.jpg,3,1374,https://cpt.tcgcsv.com/TsH,2022-11-29T16:44:06.95,1,002/110,Holo Rare,Water,70,Basic,"[WWW] Freeze Dry (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,30.06,83.99,91.97,29.31,45.99,Holofoil,,2,"[WWWW] Blizzard (50)
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon. If tails, this attack does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F-30
83643,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/83643_200w.jpg,3,1374,https://cpt.tcgcsv.com/TsH,2022-11-29T16:44:06.95,1,002/110,Holo Rare,Water,70,Basic,"[WWW] Freeze Dry (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,119.98,150.59,184.63,183.73,,Reverse Holofoil,,2,"[WWWW] Blizzard (50)
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon. If tails, this attack does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F-30
83768,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/83768_200w.jpg,3,1374,https://cpt.tcgcsv.com/nwH,2022-11-29T16:45:54.743,1,020/110,Rare,Grass,80,Stage 2,"[3] Twineedle (30x)
<br>Flip 2 coins. This attack does 30 times number of heads.",R,3.03,4.92,6.03,4.82,,Normal,,,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F-30
83768,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/83768_200w.jpg,3,1374,https://cpt.tcgcsv.com/nwH,2022-11-29T16:45:54.743,1,020/110,Rare,Grass,80,Stage 2,"[3] Twineedle (30x)
<br>Flip 2 coins. This attack does 30 times number of heads.",R,100.0,129.23,299.99,110.0,,Reverse Holofoil,,,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F-30
83836,Bill,Bill,https://tcgplayer-cdn.tcgplayer.com/product/83836_200w.jpg,3,1374,https://cpt.tcgcsv.com/LxH,2026-02-13T14:14:16.087,1,108/110,Common,Supporter,,,,,0.13,0.37,2.47,0.42,0.43,Normal,Draw 2 cards.,,,
83836,Bill,Bill,https://tcgplayer-cdn.tcgplayer.com/product/83836_200w.jpg,3,1374,https://cpt.tcgcsv.com/LxH,2026-02-13T14:14:16.087,1,108/110,Common,Supporter,,,,,59.99,68.99,75.0,65.0,,Reverse Holofoil,Draw 2 cards.,,,
84025,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84025_200w.jpg,3,1374,https://cpt.tcgcsv.com/wDH,2025-11-29T03:12:48.18,1,068/110,Common,Grass,40,Basic,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.",R,1.85,2.6,3.99,3.01,,Normal,,1,,
84025,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84025_200w.jpg,3,1374,https://cpt.tcgcsv.com/wDH,2025-11-29T03:12:48.18,1,068/110,Common,Grass,40,Basic,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.",R,300.0,400.0,500.0,149.18,,Reverse Holofoil,,1,,
84062,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/84062_200w.jpg,3,1374,https://cpt.tcgcsv.com/gFH,2022-11-29T16:56:16.627,1,021/110,Rare,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any.  <em>(Do the damage before switching the Pokémon.)</em>",R,3.04,4.0,12.0,5.16,,Normal,,,"[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Butterfree has fewer damage counters than that, remove all of them.",F-30
84062,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/84062_200w.jpg,3,1374,https://cpt.tcgcsv.com/gFH,2022-11-29T16:56:16.627,1,021/110,Rare,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any.  <em>(Do the damage before switching the Pokémon.)</em>",R,100.0,114.58,120.0,114.03,,Reverse Holofoil,,,"[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Butterfree has fewer damage counters than that, remove all of them.",F-30
84134,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84134_200w.jpg,3,1374,https://cpt.tcgcsv.com/JGH,2022-11-29T16:58:45.013,1,069/110,Common,Grass,40,Basic,"[G] String Shot (10)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,0.24,0.55,3.0,0.96,,Normal,,1,,
84134,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84134_200w.jpg,3,1374,https://cpt.tcgcsv.com/JGH,2022-11-29T16:58:45.013,1,069/110,Common,Grass,40,Basic,"[G] String Shot (10)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,68.09,82.12,150.0,72.45,,Reverse Holofoil,,1,,
84160,Challenge!,Challenge,https://tcgplayer-cdn.tcgplayer.com/product/84160_200w.jpg,3,1374,https://cpt.tcgcsv.com/dHH,2022-11-29T17:00:02.93,1,106/110,Uncommon,Trainer,,,,,0.67,1.12,1.99,1.77,,Normal,"Ask your opponent if he or she accepts your challenge. If your opponent declines (or if both Benches are full), draw 2 cards. If your opponent accepts, each of you searches your decks for any number of Basic Pokémon cards and puts them face down onto your Benches. <em>(A player can't do this if his or her Bench is full.)</em> When you both have finished, shuffle your decks and turn those cards face up.",,,
84160,Challenge!,Challenge,https://tcgplayer-cdn.tcgplayer.com/product/84160_200w.jpg,3,1374,https://cpt.tcgcsv.com/dHH,2022-11-29T17:00:02.93,1,106/110,Uncommon,Trainer,,,,,44.46,44.73,45.0,68.14,,Reverse Holofoil,"Ask your opponent if he or she accepts your challenge. If your opponent declines (or if both Benches are full), draw 2 cards. If your opponent accepts, each of you searches your decks for any number of Basic Pokémon cards and puts them face down onto your Benches. <em>(A player can't do this if his or her Bench is full.)</em> When you both have finished, shuffle your decks and turn those cards face up.",,,
84196,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/84196_200w.jpg,3,1374,https://cpt.tcgcsv.com/XHH,2022-11-29T17:01:39.503,1,003/110,Holo Rare,Fire,120,Stage 2,"[RRRR] Fire Spin (100)
<br>Discard 2 Energy cards attached to Charizard or this attack does nothing.",W,269.14,300.0,500.0,486.99,,Holofoil,"<strong>Pokémon Power: Energy Burn</strong> As often as you like during your turn <em>(before your attack)</em>, you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",3,,F-30
84196,Charizard,Charizard,https://tcgplayer-cdn.tcgplayer.com/product/84196_200w.jpg,3,1374,https://cpt.tcgcsv.com/XHH,2022-11-29T17:01:39.503,1,003/110,Holo Rare,Fire,120,Stage 2,"[RRRR] Fire Spin (100)
<br>Discard 2 Energy cards attached to Charizard or this attack does nothing.",W,1378.62,1398.62,1800.0,2100.0,,Reverse Holofoil,"<strong>Pokémon Power: Energy Burn</strong> As often as you like during your turn <em>(before your attack)</em>, you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",3,,F-30
84205,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84205_200w.jpg,3,1374,https://cpt.tcgcsv.com/7JH,2023-02-25T13:39:49.55,1,070/110,Common,Fire,50,Basic,[1] Scratch (10),W,0.4,0.95,4.25,1.34,0.79,Normal,,1,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Charmander or this attack does nothing.",
84205,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84205_200w.jpg,3,1374,https://cpt.tcgcsv.com/7JH,2023-02-25T13:39:49.55,1,070/110,Common,Fire,50,Basic,[1] Scratch (10),W,400.0,629.01,650.0,175.41,,Reverse Holofoil,,1,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Charmander or this attack does nothing.",
84223,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84223_200w.jpg,3,1374,https://cpt.tcgcsv.com/tJH,2023-03-03T06:07:54.237,1,037/110,Uncommon,Fire,80,Stage 1,[3] Slash (30),W,0.49,1.15,3.57,1.56,,Normal,,1,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon or this attack does nothing.",
84223,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84223_200w.jpg,3,1374,https://cpt.tcgcsv.com/tJH,2023-03-03T06:07:54.237,1,037/110,Uncommon,Fire,80,Stage 1,[3] Slash (30),W,200.0,240.0,280.0,105.5,,Reverse Holofoil,,1,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon or this attack does nothing.",
84569,Dark Blastoise,Dark Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/84569_200w.jpg,3,1374,https://cpt.tcgcsv.com/pRH,2022-11-29T17:09:57.313,1,004/110,Holo Rare,Water,70,Stage 2,"[WW] Hydrocannon (30+)
<br>Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack. You can't add more than 40 damage in this way.",L,70.0,95.22,131.54,153.25,,Holofoil,,2,"[2W] Rocket Tackle (40)
<br>Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",
84569,Dark Blastoise,Dark Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/84569_200w.jpg,3,1374,https://cpt.tcgcsv.com/pRH,2022-11-29T17:09:57.313,1,004/110,Holo Rare,Water,70,Stage 2,"[WW] Hydrocannon (30+)
<br>Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack. You can't add more than 40 damage in this way.",L,382.0,382.0,382.0,599.95,,Reverse Holofoil,,2,"[2W] Rocket Tackle (40)
<br>Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",
84581,Dark Dragonair,Dark Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/84581_200w.jpg,3,1374,https://cpt.tcgcsv.com/FRH,2025-11-24T21:44:27.847,1,038/110,Uncommon,Colorless,60,Stage 1,"[3] Tail Strike (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",,1.5,2.77,5.19,4.08,,Normal,"<strong>Pokémon Power: Evolutionary Light</strong> Once during your turn <em>(before your attack)</em>, you may search your deck for an Evolution card. Show it to your opponent and put it into your hand. Shuffle your deck afterward. This power can't be used if Dark Dragonair is affected by a Special Condition.",2,,P-30
84581,Dark Dragonair,Dark Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/84581_200w.jpg,3,1374,https://cpt.tcgcsv.com/FRH,2025-11-24T21:44:27.847,1,038/110,Uncommon,Colorless,60,Stage 1,"[3] Tail Strike (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",,300.0,350.0,400.0,395.01,,Reverse Holofoil,"<strong>Pokémon Power: Evolutionary Light</strong> Once during your turn <em>(before your attack)</em>, you may search your deck for an Evolution card. Show it to your opponent and put it into your hand. Shuffle your deck afterward. This power can't be used if Dark Dragonair is affected by a Special Condition.",2,,P-30
84585,Dark Dragonite,Dark Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/84585_200w.jpg,3,1374,https://cpt.tcgcsv.com/KRH,2022-11-29T17:16:57.483,1,005/110,Holo Rare,Colorless,70,Stage 2,"[4] Giant Tail (70)
<br>Flip a coin. If tails, this attack does nothing.",,140.0,179.44,250.0,188.89,169.99,Holofoil,"<strong>Pokémon Power: Summon Minions</strong> When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.",2,,F-30
84585,Dark Dragonite,Dark Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/84585_200w.jpg,3,1374,https://cpt.tcgcsv.com/KRH,2022-11-29T17:16:57.483,1,005/110,Holo Rare,Colorless,70,Stage 2,"[4] Giant Tail (70)
<br>Flip a coin. If tails, this attack does nothing.",,650.0,650.0,650.0,498.33,,Reverse Holofoil,"<strong>Pokémon Power: Summon Minions</strong> When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.",2,,F-30
84637,Dark Persian,Dark Persian,https://tcgplayer-cdn.tcgplayer.com/product/84637_200w.jpg,3,1374,https://cpt.tcgcsv.com/MSH,2022-11-29T17:18:03.767,1,006/110,Holo Rare,Colorless,60,Stage 1,"[1] Fascinate
<br>Flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.",F,23.0,34.96,39.98,33.27,,Holofoil,,,"[2] Poison Claws (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P-30
84637,Dark Persian,Dark Persian,https://tcgplayer-cdn.tcgplayer.com/product/84637_200w.jpg,3,1374,https://cpt.tcgcsv.com/MSH,2022-11-29T17:18:03.767,1,006/110,Holo Rare,Colorless,60,Stage 1,"[1] Fascinate
<br>Flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.",F,52.0,62.72,250.0,129.99,,Reverse Holofoil,,,"[2] Poison Claws (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P-30
84646,Dark Raichu,Dark Raichu,https://tcgplayer-cdn.tcgplayer.com/product/84646_200w.jpg,3,1374,https://cpt.tcgcsv.com/XSH,2022-11-29T17:19:31.907,1,007/110,Holo Rare,Lightning,70,Stage 1,"[LLL] Surprise Thunder (30)
<br>Flip a coin. If heads, flip another coin. If the second coin is heads, this attack does 20 damage to each of your opponent's Benched Pokémon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,33.6,58.43,73.19,57.71,,Holofoil,,1,,
84646,Dark Raichu,Dark Raichu,https://tcgplayer-cdn.tcgplayer.com/product/84646_200w.jpg,3,1374,https://cpt.tcgcsv.com/XSH,2022-11-29T17:19:31.907,1,007/110,Holo Rare,Lightning,70,Stage 1,"[LLL] Surprise Thunder (30)
<br>Flip a coin. If heads, flip another coin. If the second coin is heads, this attack does 20 damage to each of your opponent's Benched Pokémon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,299.99,301.45,309.43,299.99,,Reverse Holofoil,,1,,
84653,Dark Slowbro,Dark Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/84653_200w.jpg,3,1374,https://cpt.tcgcsv.com/5TH,2022-11-29T17:20:51.68,1,008/110,Holo Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",P,26.0,39.99,42.0,35.33,,Holofoil,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbrow from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",2,,
84653,Dark Slowbro,Dark Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/84653_200w.jpg,3,1374,https://cpt.tcgcsv.com/5TH,2022-11-29T17:20:51.68,1,008/110,Holo Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",P,190.0,195.0,199.99,124.59,,Reverse Holofoil,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbrow from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",2,,
84664,Dark Vaporeon,Dark Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/84664_200w.jpg,3,1374,https://cpt.tcgcsv.com/jTH,2022-11-29T17:24:35.79,1,009/110,Holo Rare,Water,60,Stage 1,[3] Bite (30),L,183.69,204.7,279.99,104.41,,Holofoil,,1,"[1WW] Whirlpool (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",
84664,Dark Vaporeon,Dark Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/84664_200w.jpg,3,1374,https://cpt.tcgcsv.com/jTH,2022-11-29T17:24:35.79,1,009/110,Holo Rare,Water,60,Stage 1,[3] Bite (30),L,175.0,250.0,320.0,212.0,,Reverse Holofoil,,1,"[1WW] Whirlpool (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",
84669,Dark Wartortle,Dark Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/84669_200w.jpg,3,1374,https://cpt.tcgcsv.com/pTH,2025-11-24T21:44:49.23,1,039/110,Uncommon,Water,60,Stage 1,"[W] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,0.95,1.68,5.0,2.55,,Normal,,1,"[1W] Mirror Shell
<br>If an attack does damage to Dark Wartortle during your opponent's next turn <em>(even if Dark Wartortle is Knocked Out)</em>, Dark Wartortle does an equal amount of damage to the Defending Pokémon.",
84669,Dark Wartortle,Dark Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/84669_200w.jpg,3,1374,https://cpt.tcgcsv.com/pTH,2025-11-24T21:44:49.23,1,039/110,Uncommon,Water,60,Stage 1,"[W] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,187.75,188.74,250.0,190.0,,Reverse Holofoil,,1,"[1W] Mirror Shell
<br>If an attack does damage to Dark Wartortle during your opponent's next turn <em>(even if Dark Wartortle is Knocked Out)</em>, Dark Wartortle does an equal amount of damage to the Defending Pokémon.",
84788,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/84788_200w.jpg,3,1374,https://cpt.tcgcsv.com/NWH,2022-11-29T18:13:09.943,1,040/110,Uncommon,Water,80,Stage 1,[1WW] Aurora Beam (50),L,0.75,1.64,5.0,1.67,,Normal,,3,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
84788,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/84788_200w.jpg,3,1374,https://cpt.tcgcsv.com/NWH,2022-11-29T18:13:09.943,1,040/110,Uncommon,Water,80,Stage 1,[1WW] Aurora Beam (50),L,26.31,48.0,59.99,74.95,,Reverse Holofoil,,3,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
84847,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84847_200w.jpg,3,1374,https://cpt.tcgcsv.com/ZXH,2022-11-29T18:14:18.373,1,041/110,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",L,0.78,1.26,2.7,1.26,,Normal,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon.",,,F-30
84847,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84847_200w.jpg,3,1374,https://cpt.tcgcsv.com/ZXH,2022-11-29T18:14:18.373,1,041/110,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",L,59.99,68.5,94.1,72.1,,Reverse Holofoil,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon.",,,F-30
84858,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84858_200w.jpg,3,1374,https://cpt.tcgcsv.com/bZH,2022-11-29T18:15:47.793,1,071/110,Common,Colorless,50,Basic,"[1] Fury Attack (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,0.29,0.64,3.0,0.66,,Normal,,,,F-30
84930,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/84930_200w.jpg,3,1374,https://cpt.tcgcsv.com/D-H,2022-11-29T18:16:30.853,1,072/110,Common,Colorless,40,Basic,[1] Pound (10),,0.24,0.76,3.99,0.99,,Normal,,1,,P-30
84970,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/84970_200w.jpg,3,1374,https://cpt.tcgcsv.com/q_H,2023-01-03T19:13:21.087,1,073/110,Common,Psychic,50,Basic,"[1P] Nightmare (10)
<br>The Defending Pokémon is now Asleep.",P,0.25,0.6,3.0,0.65,,Normal,"<strong>Pokémon Power: Long-Distance Hypnosis</strong>
<br>
Not popular with girls because of its attitude. Can often be heard muttering to itself in a low voice.  LV. 10  #96</em>",1,,
84970,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/84970_200w.jpg,3,1374,https://cpt.tcgcsv.com/q_H,2023-01-03T19:13:21.087,1,073/110,Common,Psychic,50,Basic,"[1P] Nightmare (10)
<br>The Defending Pokémon is now Asleep.",P,63.99,70.98,249.99,55.85,,Reverse Holofoil,"<strong>Pokémon Power: Long-Distance Hypnosis</strong>
<br>
Not popular with girls because of its attitude. Can often be heard muttering to itself in a low voice.  LV. 10  #96</em>",1,,
85079,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/85079_200w.jpg,3,1374,https://cpt.tcgcsv.com/C2J,2022-11-29T18:19:33.607,1,074/110,Common,Colorless,50,Basic,"[1] Tail Wag
<br>Flip a coin. If heads, the Defending Pokémon can't attack Eevee during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em",F,1.71,2.99,4.85,3.47,,Normal,,1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",P-30
85079,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/85079_200w.jpg,3,1374,https://cpt.tcgcsv.com/C2J,2022-11-29T18:19:33.607,1,074/110,Common,Colorless,50,Basic,"[1] Tail Wag
<br>Flip a coin. If heads, the Defending Pokémon can't attack Eevee during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em",F,299.99,354.98,425.0,499.99,,Reverse Holofoil,,1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",P-30
85151,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85151_200w.jpg,3,1374,https://cpt.tcgcsv.com/25J,2022-11-29T18:22:50.96,1,022/110,Rare,Lightning,90,Stage 1,[2] Tackle (20),F,1.85,2.99,5.97,3.21,,Normal,,1,"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
85151,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85151_200w.jpg,3,1374,https://cpt.tcgcsv.com/25J,2022-11-29T18:22:50.96,1,022/110,Rare,Lightning,90,Stage 1,[2] Tackle (20),F,74.99,77.24,89.99,61.36,,Reverse Holofoil,,1,"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
85233,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/85233_200w.jpg,3,1374,https://cpt.tcgcsv.com/H6J,2023-05-07T17:25:08.393,1,107/110,Uncommon,Item,,,,,0.2,0.45,3.0,0.58,,Normal,Trade 1 of the other cards in your hand for up to 2 basic Energy cards from your discard pile.,,,
85233,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/85233_200w.jpg,3,1374,https://cpt.tcgcsv.com/H6J,2023-05-07T17:25:08.393,1,107/110,Uncommon,Item,,,,,80.0,109.99,114.97,99.0,,Reverse Holofoil,Trade 1 of the other cards in your hand for up to 2 basic Energy cards from your discard pile.,,,
85343,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/85343_200w.jpg,3,1374,https://cpt.tcgcsv.com/T8J,2023-02-03T20:23:33.08,1,075/110,Common,Grass,50,Basic,"[P] Hypnosis
<br>
The Defending Pokémon is now Asleep.",R,0.21,0.5,3.0,0.52,,Normal,,1,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute.",
