productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
89308,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89308_200w.jpg,3,1403,https://cpt.tcgcsv.com/bLK,2026-02-17T15:51:16.063,1,38/90,Uncommon,Water,90,Stage 1,[1] Full-Belly Refresh - Remove all Special Conditions and 3 damage counters from Slowbro.,48.99,50.21,99.99,18.14,,Reverse Holofoil,"[2P] Startling Trip (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, Slowbro is now Confused.",Lx2,,2,
89318,Slowking (Prime),Slowking Prime,https://tcgplayer-cdn.tcgplayer.com/product/89318_200w.jpg,3,1403,https://cpt.tcgcsv.com/nLK,2023-04-10T14:40:37.35,1,85/90,Ultra Rare,Psychic,100,Stage 1,[2P] Super Psy Bolt (60),39.9,46.8,54.0,51.4,,Holofoil,,Px2,None,2,"<b>PokePOWER — Opponent's Choice</b>
<br>Once during your turn <em>(before your attack)</em>, you may reveal the top 2 cards of your deck and your opponent chooses 1 of them.  Put that card into your hand and the other card on the bottom of your deck.  This power can't be used if Slowking is affected by a Special Condition."
89333,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89333_200w.jpg,3,1403,https://cpt.tcgcsv.com/HLK,2025-11-11T05:21:58.213,1,66/90,Common,Water,60,Basic,[1] Rambunctious Party - Look at the top 5 cards of your deck.  Choose as many Basic Pokemon as you like and put them onto your Bench.  Shuffle the other cards back into your deck.,8.19,12.06,21.76,12.07,10.35,Normal,[1W] Rain Splash (20),Lx2,,2,
89333,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89333_200w.jpg,3,1403,https://cpt.tcgcsv.com/HLK,2025-11-11T05:21:58.213,1,66/90,Common,Water,60,Basic,[1] Rambunctious Party - Look at the top 5 cards of your deck.  Choose as many Basic Pokemon as you like and put them onto your Bench.  Shuffle the other cards back into your deck.,69.98,72.49,89.99,99.99,,Reverse Holofoil,[1W] Rain Splash (20),Lx2,,2,
89346,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89346_200w.jpg,3,1403,https://cpt.tcgcsv.com/XLK,2026-02-25T18:22:44.623,1,67/90,Common,Fire,60,Basic,[1RR] Combustion (40),1.06,2.84,96.95,2.09,4.48,Normal,,Wx2,,2,"Active Volcano - Once during your turn (before your attack), you may discard the top card of your deck.  If that card is a R Energy card, attach it to Slugma.  This power can't be used if Slugma is affected by a Special Condition.  (Poke-POWER)"
89346,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89346_200w.jpg,3,1403,https://cpt.tcgcsv.com/XLK,2026-02-25T18:22:44.623,1,67/90,Common,Fire,60,Basic,[1RR] Combustion (40),13.0,25.0,96.95,8.33,26.69,Reverse Holofoil,,Wx2,,2,"Active Volcano - Once during your turn (before your attack), you may discard the top card of your deck.  If that card is a R Energy card, attach it to Slugma.  This power can't be used if Slugma is affected by a Special Condition.  (Poke-POWER)"
89356,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89356_200w.jpg,3,1403,https://cpt.tcgcsv.com/8MK,2023-12-12T19:12:58.31,1,8/90,Holo Rare,Colorless,70,Basic,[2] Tail Rap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,4.25,6.94,11.54,7.04,,Holofoil,,Fx2,,1,"Portrait - Once during your turn (before your attack), if Smeargle is your Active Pokemon, you may look at your opponent's hand.  If you do, choose a Support card you find there and use the effect of that card as the effect of this power.  This power can't be used if Smeargle is affected by a Special Condition.  (Poke-POWER)"
89356,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89356_200w.jpg,3,1403,https://cpt.tcgcsv.com/8MK,2023-12-12T19:12:58.31,1,8/90,Holo Rare,Colorless,70,Basic,[2] Tail Rap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,5.99,8.5,17.99,4.99,,Reverse Holofoil,,Fx2,,1,"Portrait - Once during your turn (before your attack), if Smeargle is your Active Pokemon, you may look at your opponent's hand.  If you do, choose a Support card you find there and use the effect of that card as the effect of this power.  This power can't be used if Smeargle is affected by a Special Condition.  (Poke-POWER)"
89371,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89371_200w.jpg,3,1403,https://cpt.tcgcsv.com/rMK,2023-07-08T15:11:00.693,1,68/90,Common,Darkness,60,Basic,[1] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,0.18,0.4,2.35,0.44,,Normal,[DD] Beat Up (20x) Flip a coin for each of your Pokemon in play.  This attack does 20 damage times the number of heads.,Fx2,P-20,0,
89371,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89371_200w.jpg,3,1403,https://cpt.tcgcsv.com/rMK,2023-07-08T15:11:00.693,1,68/90,Common,Darkness,60,Basic,[1] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,2.25,3.69,5.69,5.17,,Reverse Holofoil,[DD] Beat Up (20x) Flip a coin for each of your Pokemon in play.  This attack does 20 damage times the number of heads.,Fx2,P-20,0,
89587,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MRK,2023-04-10T14:28:45.23,1,69/90,Common,Darkness,60,Basic,[1] Double Scratch (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,0.1,0.25,2.33,0.29,0.23,Normal,,Fx2,P-20,1,
89587,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MRK,2023-04-10T14:28:45.23,1,69/90,Common,Darkness,60,Basic,[1] Double Scratch (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,0.34,0.6,4.19,0.55,,Reverse Holofoil,,Fx2,P-20,1,
89852,Team Rocket's Trickery,Team Rockets Trickery,https://tcgplayer-cdn.tcgplayer.com/product/89852_200w.jpg,3,1403,https://cpt.tcgcsv.com/3ZK,2023-08-11T13:35:11.967,1,78/90,Uncommon,Supporter,0,Supporter,Draw 2 cards.  Then you opponent discards a card from his or her hand.,0.11,0.36,1.88,0.4,,Normal,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
89852,Team Rocket's Trickery,Team Rockets Trickery,https://tcgplayer-cdn.tcgplayer.com/product/89852_200w.jpg,3,1403,https://cpt.tcgcsv.com/3ZK,2023-08-11T13:35:11.967,1,78/90,Uncommon,Supporter,0,Supporter,Draw 2 cards.  Then you opponent discards a card from his or her hand.,2.59,5.0,8.45,5.56,,Reverse Holofoil,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
89924,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89924_200w.jpg,3,1403,https://cpt.tcgcsv.com/v-K,2023-12-12T19:13:05.99,1,9/90,Holo Rare,Colorless,120,Stage 2,[2] Blessed Wings - Remove all damage counters from each of your Pokemon.  Shuffle Togekiss and all cards attached to it back into your deck.,11.0,15.2,19.99,11.89,,Holofoil,"[3] Air Cutter (80) Flip a coin.  If tails, this attack does nothing.",Lx2,F-20,1,
89924,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89924_200w.jpg,3,1403,https://cpt.tcgcsv.com/v-K,2023-12-12T19:13:05.99,1,9/90,Holo Rare,Colorless,120,Stage 2,[2] Blessed Wings - Remove all damage counters from each of your Pokemon.  Shuffle Togekiss and all cards attached to it back into your deck.,13.0,16.32,23.97,14.5,,Reverse Holofoil,"[3] Air Cutter (80) Flip a coin.  If tails, this attack does nothing.",Lx2,F-20,1,
89935,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89935_200w.jpg,3,1403,https://cpt.tcgcsv.com/K-K,2023-04-10T14:28:51.48,1,70/90,Common,Colorless,40,Basic,"[1] Plead - Ask your opponent if you may draw 2 cards.  If yes, draw 2 cards.  If no, this attack does 20 damage to the Defending Pokemon.",0.4,0.65,3.99,0.85,,Normal,,Fx2,,1,
89935,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89935_200w.jpg,3,1403,https://cpt.tcgcsv.com/K-K,2023-04-10T14:28:51.48,1,70/90,Common,Colorless,40,Basic,"[1] Plead - Ask your opponent if you may draw 2 cards.  If yes, draw 2 cards.  If no, this attack does 20 damage to the Defending Pokemon.",4.25,17.49,40.0,18.0,,Reverse Holofoil,,Fx2,,1,
89944,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89944_200w.jpg,3,1403,https://cpt.tcgcsv.com/V-K,2023-04-10T13:59:07.217,1,39/90,Uncommon,Colorless,80,Stage 1,[1] Chase Up - Search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.,0.2,0.5,1.8,0.63,,Normal,"[2] Fly (30) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to Togetic during your opponent's next turn.",Lx2,F-20,1,
89944,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89944_200w.jpg,3,1403,https://cpt.tcgcsv.com/V-K,2023-04-10T13:59:07.217,1,39/90,Uncommon,Colorless,80,Stage 1,[1] Chase Up - Search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.,3.0,4.98,14.99,5.13,,Reverse Holofoil,"[2] Fly (30) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to Togetic during your opponent's next turn.",Lx2,F-20,1,
90062,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90062_200w.jpg,3,1403,https://cpt.tcgcsv.com/g2L,2026-03-09T14:37:35.973,1,22/90,Rare,Grass,90,Basic,[G] Fresh-Picked Fruit - Remove 6 damage counters from 1 of your Benched Pokemon.,0.32,0.5,1.66,0.63,0.75,Normal,[3] Cutting Wind (40),Lx2,F-20,2,
90062,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90062_200w.jpg,3,1403,https://cpt.tcgcsv.com/g2L,2026-03-09T14:37:35.973,1,22/90,Rare,Grass,90,Basic,[G] Fresh-Picked Fruit - Remove 6 damage counters from 1 of your Benched Pokemon.,2.34,7.17,14.99,8.0,,Reverse Holofoil,[3] Cutting Wind (40),Lx2,F-20,2,
90145,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90145_200w.jpg,3,1403,https://cpt.tcgcsv.com/W3L,2023-04-10T13:53:36.893,1,10/90,Holo Rare,Darkness,90,Stage 1,"[D] Moonlight Fang (30) During your opponent's next turn, prevent all effects, including damage, done to Umbreon by attacks from your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.",43.75,90.0,103.95,66.72,,Holofoil,"[1D] Quick Blow (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Fx2,P-20,1,
90145,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90145_200w.jpg,3,1403,https://cpt.tcgcsv.com/W3L,2023-04-10T13:53:36.893,1,10/90,Holo Rare,Darkness,90,Stage 1,"[D] Moonlight Fang (30) During your opponent's next turn, prevent all effects, including damage, done to Umbreon by attacks from your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.",38.99,41.49,49.99,80.0,,Reverse Holofoil,"[1D] Quick Blow (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Fx2,P-20,1,
90146,Umbreon (Prime),Umbreon Prime,https://tcgplayer-cdn.tcgplayer.com/product/90146_200w.jpg,3,1403,https://cpt.tcgcsv.com/X3L,2023-04-10T14:40:42.97,1,86/90,Ultra Rare,Darkness,100,Stage 1,[2D] Evoblast (50+) Does 50 damage plus 10 damage for each of your Pokemon in play that evolves from Eevee.,450.0,608.0,699.95,377.34,,Holofoil,,Fx2,P-20,1,"Cloud-Covered Moon - Once during your turn (before your attack), if Umbreon is your Active Pokemon, you may flip a coin.  If heads, return Umbreon and all cards attached to it to your hand.  This power can't be used if Umbreon is affected by a Special Condition.  (Poke-POWER)"
90164,Unown,Unown,https://tcgplayer-cdn.tcgplayer.com/product/90164_200w.jpg,3,1403,https://cpt.tcgcsv.com/j5L,2025-11-11T05:24:17.653,1,40/90,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),0.23,0.73,5.0,0.98,,Normal,,Px2,,1,"DARK - Once during your turn, when you put Unown from your hand onto your Bench, you may search your deck for a D Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  (Poke-POWER)"
90164,Unown,Unown,https://tcgplayer-cdn.tcgplayer.com/product/90164_200w.jpg,3,1403,https://cpt.tcgcsv.com/j5L,2025-11-11T05:24:17.653,1,40/90,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),2.0,2.2,24.99,2.42,,Reverse Holofoil,,Px2,,1,"DARK - Once during your turn, when you put Unown from your hand onto your Bench, you may search your deck for a D Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  (Poke-POWER)"
90286,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90286_200w.jpg,3,1403,https://cpt.tcgcsv.com/L7L,2025-11-11T05:24:52.08,1,41/90,Uncommon,Water,90,Stage 1,[1] Spiral Drain (20) Remove 2 damage counters from Vaporeon.,4.5,8.15,99.99,7.42,96.95,Normal,[1WW] Dual Splash - Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,,2,
90286,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90286_200w.jpg,3,1403,https://cpt.tcgcsv.com/L7L,2025-11-11T05:24:52.08,1,41/90,Uncommon,Water,90,Stage 1,[1] Spiral Drain (20) Remove 2 damage counters from Vaporeon.,9.87,19.99,30.58,20.74,,Reverse Holofoil,[1WW] Dual Splash - Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,,2,
90329,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90329_200w.jpg,3,1403,https://cpt.tcgcsv.com/C8L,2023-04-10T13:55:40.667,1,23/90,Rare,Grass,100,Stage 1,"[2G] Mach Wind (60) During your next turn, Vespiquen's Retreat Cost is 0.",0.25,0.69,5.0,0.74,,Normal,,Rx2,,3,Defense Sign - Prevent all damage done to your Benched G Pokemon by attacks.  (Poke-BODY)
90329,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90329_200w.jpg,3,1403,https://cpt.tcgcsv.com/C8L,2023-04-10T13:55:40.667,1,23/90,Rare,Grass,100,Stage 1,"[2G] Mach Wind (60) During your next turn, Vespiquen's Retreat Cost is 0.",1.34,2.3,9.99,2.03,,Reverse Holofoil,,Rx2,,3,Defense Sign - Prevent all damage done to your Benched G Pokemon by attacks.  (Poke-BODY)
90381,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/90381_200w.jpg,3,1403,https://cpt.tcgcsv.com/F9L,2026-03-09T14:38:55.933,1,24/90,Rare,Grass,120,Stage 2,"[1GG] Dazzling Pollen (50+) Flip a coin.  If heads, this attack does 50 damage plus 20 more damage.  If tails, the Defending Pokemon is now Confused.",3.1,4.39,19.99,4.05,,Normal,,Px2,,2,Allergy Flower - Each player can't play any Trainer cards from his or her hand.  (Poke-BODY)
90381,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/90381_200w.jpg,3,1403,https://cpt.tcgcsv.com/F9L,2026-03-09T14:38:55.933,1,24/90,Rare,Grass,120,Stage 2,"[1GG] Dazzling Pollen (50+) Flip a coin.  If heads, this attack does 50 damage plus 20 more damage.  If tails, the Defending Pokemon is now Confused.",7.12,9.99,14.99,10.74,,Reverse Holofoil,,Px2,,2,Allergy Flower - Each player can't play any Trainer cards from his or her hand.  (Poke-BODY)
90533,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/90533_200w.jpg,3,1403,https://cpt.tcgcsv.com/HdL,2025-02-05T21:13:14.543,1,25/90,Rare,Darkness,80,Stage 1,"[1D] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage is affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",0.86,1.08,2.27,1.3,,Normal,,Fx2,P-20,0,"Claw Snag - Once during your turn, when you play Weavile from your hand to evolve 1 of your Pokemon, you may look at your opponent's hand.  Choose a card from your opponent's hand and discard it.  (Poke-POWER)"
90533,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/90533_200w.jpg,3,1403,https://cpt.tcgcsv.com/HdL,2025-02-05T21:13:14.543,1,25/90,Rare,Darkness,80,Stage 1,"[1D] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage is affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",8.98,13.0,13.22,6.29,,Reverse Holofoil,,Fx2,P-20,0,"Claw Snag - Once during your turn, when you play Weavile from your hand to evolve 1 of your Pokemon, you may look at your opponent's hand.  Choose a card from your opponent's hand and discard it.  (Poke-POWER)"
98586,Undaunted Booster Pack,Undaunted Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98586_200w.jpg,3,1403,https://cpt.tcgcsv.com/LrP,2017-07-22T17:01:37.273,1,,,,,,,450.0,470.0,490.0,378.42,,Normal,,,,,
98587,Undaunted Booster Box,Undaunted Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MrP,2015-05-06T15:02:29.17,1,,,,,,,,,,,,,,,,,
