productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
168190,Metal Energy (10),Metal Energy 10,https://tcgplayer-cdn.tcgplayer.com/product/168190_200w.jpg,3,2208,https://cpt.tcgcsv.com/Qhm2,2023-01-06T19:17:34.507,1,,,0.16,0.24,0.25,0.15,,Normal,,Common,Basic Energy,,,,,,,
168191,Metal Energy (17),Metal Energy 17,https://tcgplayer-cdn.tcgplayer.com/product/168191_200w.jpg,3,2208,https://cpt.tcgcsv.com/Rhm2,2023-01-06T20:37:54.853,1,,,0.09,0.2,0.99,0.1,,Normal,,Common,Basic Energy,,,,,,,
168192,Metal Energy (20),Metal Energy 20,https://tcgplayer-cdn.tcgplayer.com/product/168192_200w.jpg,3,2208,https://cpt.tcgcsv.com/Shm2,2023-01-06T21:35:54.37,1,,,0.04,0.2,0.25,0.04,,Normal,,Common,Basic Energy,,,,,,,
168194,Metal Energy (24),Metal Energy 24,https://tcgplayer-cdn.tcgplayer.com/product/168194_200w.jpg,3,2208,https://cpt.tcgcsv.com/Vhm2,2023-01-06T20:55:45.643,1,,,0.03,0.2,0.25,0.13,,Normal,,Common,Basic Energy,,,,,,,
168196,Metal Energy (28),Metal Energy 28,https://tcgplayer-cdn.tcgplayer.com/product/168196_200w.jpg,3,2208,https://cpt.tcgcsv.com/Xhm2,2023-01-06T21:12:26.3,1,,,0.13,0.24,0.25,0.12,,Normal,,Common,Basic Energy,,,,,,,
168198,Staravia (4),Staravia 4,https://tcgplayer-cdn.tcgplayer.com/product/168198_200w.jpg,3,2208,https://cpt.tcgcsv.com/-hm2,2023-01-06T21:20:49.013,1,,,0.07,0.22,1.49,0.08,,Normal,82/111,Uncommon,Colorless,80,Stage 1,[1] Flap (20),[3] Wing Attack (60),Lx2,F-20,1
168201,Piplup (11),Piplup 11,https://tcgplayer-cdn.tcgplayer.com/product/168201_200w.jpg,3,2208,https://cpt.tcgcsv.com/2jm2,2023-01-06T19:24:43.813,1,,,7.84,15.0,35.0,4.29,,Normal,32/156,Common,Water,70,Basic,[1] Peck (10),[1W] Wave Splash (20),Lx2,,1
168205,Stufful (12),Stufful 12,https://tcgplayer-cdn.tcgplayer.com/product/168205_200w.jpg,3,2208,https://cpt.tcgcsv.com/7jm2,2023-01-06T19:25:34.757,1,,,0.32,0.37,1.49,0.36,,Normal,110/147,Common,Colorless,70,Basic,"[1] Baby-Doll Eyes
<br>The Defending Pokémon can't retreat during your opponent's next turn.",[2] Tackle (20),Fx2,,2
168206,Prinplup (13),Prinplup 13,https://tcgplayer-cdn.tcgplayer.com/product/168206_200w.jpg,3,2208,https://cpt.tcgcsv.com/8jm2,2023-01-06T19:30:02.237,1,,,0.58,0.79,1.49,0.82,,Normal,33/156,Uncommon,Water,90,Stage 1,"[W] Bubble Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1W] Wave Splash (40),Lx2,,2
168208,Alolan Sandshrew (14),Alolan Sandshrew 14,https://tcgplayer-cdn.tcgplayer.com/product/168208_200w.jpg,3,2208,https://cpt.tcgcsv.com/bjm2,2023-01-06T19:38:51.49,1,,,0.25,0.29,1.49,0.67,,Normal,19/145,Common,Water,60,Basic,"[0] Defense Curl
<br>Flip a coin. If heads, prevent all damage done to this Pokémon by attacks during your opponent's next turn.",[2W] Ice Ball (30),Mx2,,1
168209,Alolan Sandshrew (29),Alolan Sandshrew 29,https://tcgplayer-cdn.tcgplayer.com/product/168209_200w.jpg,3,2208,https://cpt.tcgcsv.com/cjm2,2023-01-06T21:31:08.607,1,,,0.3,0.34,1.49,0.34,,Normal,19/145,Common,Water,60,Basic,"[0] Defense Curl
<br>Flip a coin. If heads, prevent all damage done to this Pokémon by attacks during your opponent's next turn.",[2W] Ice Ball (30),Mx2,,1
168210,Starly (15),Starly 15,https://tcgplayer-cdn.tcgplayer.com/product/168210_200w.jpg,3,2208,https://cpt.tcgcsv.com/djm2,2023-01-06T20:09:16.097,1,,,0.05,0.18,1.0,0.15,,Normal,81/111,Common,Colorless,60,Basic,"[1] Bug Search
<br>Your opponent reveals their hand.",[2] Flap (20),Lx2,F-20,1
168212,Alolan Sandslash (16),Alolan Sandslash 16,https://tcgplayer-cdn.tcgplayer.com/product/168212_200w.jpg,3,2208,https://cpt.tcgcsv.com/gjm2,2023-01-06T20:11:30.127,1,,,0.66,1.31,2.08,1.31,,Normal,SM127,Promo,Metal,120,Stage 1,[M] Metal Claw (20),"[1MM] Tumbling Attack (80+)
Flip a coin. If heads, this attack does 40 more damage.",Rx2,P-20,2
168213,Alolan Sandslash (30),Alolan Sandslash 30,https://tcgplayer-cdn.tcgplayer.com/product/168213_200w.jpg,3,2208,https://cpt.tcgcsv.com/hjm2,2023-01-06T21:19:05.94,1,,,1.25,1.78,3.24,1.72,,Holofoil,SM127,Promo,Metal,120,Stage 1,[M] Metal Claw (20),"[1MM] Tumbling Attack (80+)
Flip a coin. If heads, this attack does 40 more damage.",Rx2,P-20,2
168214,Aron (18),Aron 18,https://tcgplayer-cdn.tcgplayer.com/product/168214_200w.jpg,3,2208,https://cpt.tcgcsv.com/jjm2,2023-01-06T20:39:35.687,1,,,0.05,0.16,1.0,0.15,,Normal,65/111,Common,Metal,60,Basic,[M] Tackle (10),[2M] Metal Claw (30),Rx2,P-20,1
168215,Hau (19) (Alolan Sandslash Half-Deck),Hau 19 Alolan Sandslash Half Deck,https://tcgplayer-cdn.tcgplayer.com/product/168215_200w.jpg,3,2208,https://cpt.tcgcsv.com/kjm2,2023-01-06T20:49:01.517,1,"Draw 3 cards.
<br>
You may only play 1 Supporter card during your turn <em>(before your attack)</em>.",,0.07,0.11,1.0,0.1,,Normal,120/149,Uncommon,Supporter,,,,,,,
168216,Hau (23) (Alolan Sandslash Half-Deck),Hau 23 Alolan Sandslash Half Deck,https://tcgplayer-cdn.tcgplayer.com/product/168216_200w.jpg,3,2208,https://cpt.tcgcsv.com/ljm2,2023-01-06T20:53:02.633,1,"Draw 3 cards.
<br>
You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.09,0.15,0.47,0.1,,Normal,120/149,Uncommon,Supporter,,,,,,,
